Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
etlam1	2	0	0.6108333333333333	3
ososteeler119	0	5	0.035833333333333335	2
R1shal	2	48	3.1158333333333332	4
lrw111	0	0	0.05277777777777778	2
WalterTheFirst	14	96	31.185555555555553	36
yodaime12	7	7	7.746111111111111	9
TruthlyGodz	0	27	0.09527777777777778	2
Risesue	0	10	0.37277777777777776	2
Yummyfrown	1	2	0.06194444444444445	2
thefire2001	0	28	0.7041666666666666	11
dewblackio	0	1	0.03194444444444444	2
Chobo69	0	5	0.2552777777777778	5
ValasImogen	22	414	71.37027777777779	107
DrMacTastic	0	1	0.07222222222222222	2
Faulkyou	0	0	0.05638888888888889	3
creator247	16	119	7.430277777777778	10
lightdragon65	0	3	0.016944444444444446	2
Pop_a_Stank	0	0	1.0327777777777778	2
TrollsOfDuty	2	2	0.12138888888888888	3
jacksonnester	2	7	0.9191666666666667	2
zellbud	1	16	0.255	5
X_Nonius_X	0	9	0.32583333333333336	5
snakeguy567	2	30	0.4033333333333334	7
jamalcomics	1	6	0.07055555555555555	5
xsimonsiggex	0	0	0.0030555555555555557	2
crafter2w	0	2	0.009444444444444445	2
canti128	299	6145	338.0622222222221	321
mjay114	0	0	0.0044444444444444444	2
ForeverSharp	1	6	0.40055555555555555	3
Zamboni_Jones	6	31	27.28472222222222	21
DeathKnight127	4	18	0.36777777777777776	2
uberpsyko	0	2	0.09277777777777778	3
Elwellx	0	5	0.03194444444444444	2
Generic_Builder	1	183	15.963611111111112	24
duckrol	124	241	112.14277777777774	35
AceOfWolves	1	9	0.7986111111111112	2
coolethan12	0	4	0.021388888888888888	2
waffle_master101	0	0	0.050277777777777775	3
PirateAvogadro	1	9	0.26055555555555554	3
Pittblaster	0	1	0.2288888888888889	2
Chips8899	0	6	0.17472222222222222	2
Im_Already_Gone	2	58	2.3941666666666666	5
dubwoofer97	11	77	5.187499999999999	29
WereShrrg	17	293	37.53277777777778	31
Narutoe	0	2	0.06166666666666667	3
TenderPig28	18	301	3.6405555555555558	12
elliotbar	0	1	0.0325	2
DestructCube	0	6	0.051944444444444446	4
egyptainking	0	13	0.31472222222222224	2
ROT8	0	2	0.04833333333333333	2
Xx_MCking_xX	0	0	0.0025	2
Sessasha	29	506	29.90027777777778	51
jagdat	179	459	597.4661111111112	386
madeline	1	77	0.4363888888888889	4
Damanta	1	3	0.5313888888888889	3
ShadowStriker_	0	3	0.03638888888888889	2
Volarin	6	29	21.28527777777778	30
mrthorp	0	6	0.42333333333333334	4
Revxnge	0	4	0.022222222222222223	2
Candy_owl	3	101	16.30861111111111	9
xxwreck	1	0	0.8147222222222221	9
enviroassess	1	0	0.07138888888888889	2
Can_I_Diddle_You	0	6	0.03944444444444444	2
snarky_owl	0	3	0.04722222222222222	2
kieran_k695	7	121	14.725555555555557	17
Smash00000	0	6	0.34361111111111114	5
yozogundam	0	1	0.10166666666666667	2
DeepBlueOshawott	6	250	9.414722222222222	26
SATINSSLAYER	7	29	4.13638888888889	15
VenomEater552	0	10	0.5061111111111112	3
cyondestruction	15	26	16.511944444444445	15
willwillkill	12	46	9.999722222222221	5
ULAS_REIS	0	6	0.07416666666666667	2
%1$s	0	38	0	0
Jikkzz	0	3	0.2980555555555556	2
Aashishkabob	9	363	33.70027777777777	30
Rhodz	29	71	6.068055555555555	19
ZeeZeeB	0	2	0.008611111111111111	2
Searing37	0	5	0.16694444444444442	3
Terrainosaur	0	2	0.10416666666666667	2
masterofninjas	0	7	0.020555555555555556	2
likemike1028	2	1	0.13527777777777777	2
gleavek	2	3	0.22111111111111112	2
Awestruck_ing	1	1	0.04166666666666667	3
Blossomycrowd	0	13	0.6327777777777778	2
AssyrianBlood	0	1	0.051944444444444446	2
ZodiacFx	0	2	0.20055555555555554	2
zclock	0	3	0.1725	2
MattDunn2214	0	13	0.3738888888888889	5
presertim	0	1	0.05305555555555556	2
ZS259	4	462	9.07611111111111	28
malagrond	1	236	18.616666666666664	16
maxandsammy123	2	48	1.6283333333333334	4
BlazerGoN	0	0	0.0022222222222222222	2
megatrook89	4	1683	23.291111111111107	19
scarecrow569	3	0	0.10083333333333333	2
ChubbaWumba	2	233	3.2688888888888887	9
radiooo	4	11	14.006111111111112	19
samazinng	0	0	0.07055555555555555	2
da_sh	1	16	4.85	11
m00tles	1	16	0.21166666666666667	2
blabloobla	0	0	0.009166666666666667	2
Bowmanlm	1	0	0.13916666666666666	2
hopesfall23	0	0	0	1
WoodBend	1	8	0.10416666666666667	4
mikhaillost	1	18	0.23583333333333334	2
lordfez	0	7	0.04972222222222222	2
ReddiLe	1	4	0.7305555555555556	8
awcallard	10	6	3.6033333333333335	14
carmaker4	0	2	0.036944444444444446	3
DeeJayZombie	3	29	3.658333333333334	10
MultiThreader	1	2	0.04888888888888889	2
gamermonk	0	0	0.28583333333333333	2
msufrog43	0	1	1.0402777777777776	3
TheFireBeard	0	1	0.0775	2
Toxigreen	0	2	0.0763888888888889	2
tankbuster44	0	2	0.08527777777777777	5
hurr_durr_man	0	0	0.006666666666666667	2
Scars_	0	14	0.3408333333333333	2
Alejandro72463	2	21	4.120833333333334	4
Iswim536	0	0	0.015277777777777777	2
Unbox	0	20	1.3800000000000001	8
Turtlestheninja	6	106	0.9205555555555556	8
ripjaw1224	1	17	0.8222222222222222	2
Baldor2014	0	0	0.4216666666666667	2
MooMooMilker	0	7	0.04055555555555555	2
darkchocokid	2	49	1.788888888888889	17
igo4	8	26	9.68361111111111	14
LuckilyUnlucky	19	21	38.57277777777778	25
killycal	0	2	0.2811111111111111	3
DiverDan84	11	58	3.2636111111111115	9
TehRiza	1	1	0.49972222222222223	5
williamdec2006	0	7	0.1502777777777778	3
ShadoWolf958	0	23	0.43027777777777776	4
Bubbleman10101	0	9	0.18611111111111112	2
Flintface	6	47	5.934444444444444	7
Rika4	11	423	25.406111111111112	34
PurePlugins	0	0	0.11	3
bluebananas250	0	2	0.060833333333333336	2
warpedmeta	1	54	1.6613888888888888	10
jeppe_jul	0	0	0.03194444444444444	2
AzinTairin	0	0	0.03027777777777778	2
A_Large_Walrus	0	181	18.36833333333333	22
Skylliak	2	229	38.66138888888889	52
Hunterbu666	1	88	1.9377777777777778	7
mrsuperpatty5	26	30	25.52277777777778	32
Legit_Neymar	18	65	3.700277777777777	34
fredvicentin	6	8	7.866388888888888	19
JakeBworth	0	20	0.30194444444444446	3
Pikesters	0	8	0.25583333333333336	3
isaiah117	28	25	5.872222222222222	20
jknick	2	2	1.6463888888888891	8
FueGo_AnoRak	0	0	0.05361111111111111	3
Lepsep3	1	11	0.21055555555555555	2
SerbanJuice	4	252	3.2352777777777777	5
mini_turk	7	0	3.2547222222222216	7
smirkingcushion	11	74	7.757777777777779	41
benbowers4	6	319	38.69777777777779	41
treebrah	10	10	10.710555555555555	7
Cygnusx3	0	50	0.13833333333333334	2
Shadida	0	1	0.075	2
Jared13Harp	0	1	0.09972222222222221	3
Garnanana	1	1	0.5894444444444444	5
Battlesiren	0	1	1.6430555555555555	6
goldenman89	14	216	11.395277777777777	21
CarracaTorta	4	13	13.328333333333335	17
caboosewashere	9	855	98.35361111111119	162
floodgate	0	2	0.0325	2
toxikavenger	19	88	28.158611111111107	21
Jaycoo111	0	0	0.03972222222222222	2
Austinbel70	3	0	3.0327777777777776	3
drones	0	1	0.010833333333333334	2
MagsTM	0	1	0.008611111111111111	2
5C4R	3	2	0.9369444444444445	5
Robbieiv	1	3	0.5227777777777778	3
Glowin147	4	16	1.7197222222222222	10
SkyDoesOP	0	1	0.03777777777777778	4
Archa	0	4	0.04805555555555555	3
beardedman69	3	21	2.538333333333333	6
mikeyman2000	0	2	0.05	2
catloops1120	3	24	1.4600000000000002	11
StamfordBlues32	4	13	0.7263888888888889	4
bilancio123	2	17	0.3686111111111111	2
FiremanOut	0	2	0.050277777777777775	2
Valdor_v2	0	0	0.008333333333333333	2
jordansayshi650	30	95	25.771666666666672	36
LinkTheOPGamer	3	249	1.2219444444444443	5
DavUx1	13	133	5.898611111111111	22
Willwon11	16	1038	39.881666666666675	94
flamingtaco_123	1	55	0.8158333333333333	4
led_zeppelin99	38	671	87.72277777777781	68
saud4003	1	12	0.255	2
Joker_A249	0	22	0.4008333333333333	2
santtuvaa	0	6	0.08722222222222223	2
BlastConnection	1	1	0.10111111111111111	2
TheOnlyMatt	1	15	0.9116666666666667	7
ItsGralex	0	3	0.041666666666666664	2
IonutzTheGamerHD	0	3	0.03305555555555555	2
DeCafMocha	0	0	0.0008333333333333334	4
jtjt	2	9	0.5672222222222222	6
ChrMunt	17	22	14.844722222222222	12
kagefal	1	3	0.5208333333333334	2
Hawkx69	0	0	0.002777777777777778	2
Totoz999	1	0	0.08472222222222223	3
IonSlime	10	15	1.5063888888888888	12
markbill	9	20	12.253611111111116	36
shadowcastor	3	0	0.26916666666666667	2
samariwynn	0	0	0.024722222222222222	2
SkagLick	0	0	0	1
HyPeRizeHD	0	3	0.008611111111111111	2
Totz_14	1	1	0.11499999999999999	3
EyePatchBear	3	80	5.559166666666667	7
greenenygma	4	981	52.81527777777779	53
cpopfizzle	129	522	129.34472222222226	94
Carjules	3	14	0.4286111111111111	2
elvispat1	0	23	1.2869444444444444	2
The_Comedian123	0	6	0.03166666666666667	2
secro66	0	2	0.04583333333333333	2
cwaggs	0	5	0.04777777777777778	2
MCwoodman	26	113	10.372222222222222	16
Stella2661	0	40	0.8402777777777778	7
RobinzRevenge	0	7	0.13694444444444445	2
MattDanner	0	1	0.022222222222222223	2
pocket2000	1	0	0.2186111111111111	3
ryroloryan	11	3	1.6866666666666668	2
rootbeer19	0	1	0.02388888888888889	2
PurpleCamel	0	9	0.6430555555555556	2
SuBz3r0_mc	2	3	1.0458333333333334	6
teamavorocks	0	4	0.03861111111111111	2
Infinity155	0	11	0.05333333333333334	2
thecabage	30	849	74.02694444444444	206
SirZero18	0	1	0.04888888888888889	2
wixo	0	1	0.024166666666666666	2
hobex	0	1	0.005	2
THEAWESOMEDESIGN	6	131	1.4630555555555556	4
TheBlueSkyShow	0	1	0.0475	2
Doctor675	35	696	36.052499999999995	58
6t783ft45edrujsh	16	48	5.418888888888889	7
CoolCatDELTA	1	0	1.4972222222222225	8
dsandsake	0	1	0.02361111111111111	3
Shapa325	4	6	0.9377777777777778	2
BLK88	3	43	17.21527777777778	32
Zozua	0	0	0.006388888888888889	2
I_AmACannibalism	2	25	0.7952777777777776	8
DrExposion	4	12	0.5827777777777778	6
Rorysav	0	2	0.12555555555555556	6
Slender_Man_65	5	26	0.8361111111111111	2
TremoBang	1	1	0.07555555555555556	2
HerbSquasher	12	290	26.522222222222226	55
samshamsam	1	12	2.364444444444445	7
Livyka	0	0	0.015833333333333335	2
Neztman	1	5	0.15833333333333333	2
Ironsword99	4	164	18.08638888888889	29
Maximiliuz	3	63	6.786666666666668	16
airbird10	1	0	1.4377777777777778	3
Sitaptcxd	1	0	0.19027777777777777	2
tyy365	2	2	0.30027777777777775	2
idgrizz1	2	37	1.206388888888889	8
Jearbearcutie	0	0	0.043055555555555555	2
DrSkoltov	2	0	0.4608333333333333	2
KonquestorJ	19	75	13.609166666666665	11
Monkking_Yahya	0	2	0.2936111111111111	2
SelectHF	3	16	1.0233333333333334	4
FlamingStickGuy	0	5	0.7755555555555556	3
ShadixDarkkon	28	123	27.71833333333333	37
xXMEWTOXx	0	4	0.12805555555555556	2
MineBoy333	0	2	0.051666666666666666	2
PVTHead	7	170	27.53305555555556	43
aljady	293	9458	782.5780555555557	607
blackbeltmike	0	1	0.0030555555555555557	2
DABEASTLYBEAST	0	0	0.003611111111111111	2
ninlef	0	0	0.09722222222222222	2
batfam1744	2	0	0.15194444444444444	2
ktewell	0	15	0.7336111111111111	2
dyslexicmystic	4	5	0.6475	4
Kostya_Kaufman	122	2451	125.19000000000003	237
DJGabeKing	5	243	9.974722222222223	2
Lexisa2	0	16	0.6963888888888888	4
cool_guy_80	0	7	0.095	3
Endtro	4	5	1.0133333333333334	2
newgobby72	5	22	0.2811111111111111	4
Nasaspacepro	1	5	0.17777777777777776	4
mouse_10coolguy	0	16	0.5519444444444443	8
XxGooplyxX	0	0	0.25555555555555554	2
EllaBellaYo	0	0	0.020555555555555556	3
green_mac	0	0	0.0022222222222222222	2
jfish597	14	18	3.8377777777777777	9
OwenD0408	0	4	0.38749999999999996	3
RainbowZoms	0	1	0.06138888888888889	3
soap_foot	12	223	2.4924999999999997	7
codyb22	0	3	0.27694444444444444	3
lydiaritchie	56	810	40.56388888888888	32
jaredec	4	14	8.36	43
megafalzar	0	1	0.08361111111111111	2
NimirRaCyndal	0	2	0.0	3
Shuffle314	0	0	0.0325	2
hairy_monster	18	559	22.341666666666665	18
MAGICzZxSHOTzZ	3	4	0.7897222222222222	7
DClem	33	52078	1209.391388888888	832
SherdogHolmes	23	2984	83.56194444444439	150
777W4C	1	6	0.36833333333333335	2
Cuppa_Cocoa	0	1	0.025833333333333333	2
Gamefreak762	5	103	3.6541666666666663	12
iamcstrickland	0	6	0.15194444444444444	2
coentrao9	0	0	0.006388888888888889	2
iTzTrebbz	0	4	0.11472222222222223	2
jack57b	0	3	0.04472222222222222	2
gabbyowens	2	25	3.5069444444444446	10
hateboss	1	0	0.19083333333333335	3
TrustMeImDr13	0	0	0	1
Penguin1315	0	0	0.006111111111111111	2
pokebuzz123	0	1	0.06583333333333333	3
Pleasant_Moment	0	3	0.475	7
KiwiBoo	1	23	0.435	4
killerguy753	1	5	0.03944444444444444	2
McflyJr998	0	4	0.24083333333333332	6
John_Foreman	2	9	0.3861111111111111	2
raichu15266	11	22	2.1569444444444446	6
CrazyWonderBread	2	11	3.0594444444444444	5
ThePaIadin	0	8	0.35944444444444446	25
TijsEijs	9	70	1.7155555555555555	2
Phlegmatik	0	1	0.08333333333333334	3
The_Jinkest	0	13	0.3961111111111111	4
Fisforfat	10	0	1.5466666666666669	6
viocondios	0	2	0.24416666666666667	3
Google_Azataar	0	0	0	1
NationsPt	1	3	0.23916666666666667	2
Dreadtite	0	7	0.22722222222222224	7
OpsCrasher	2	15	3.683611111111111	5
rasamalai	2	48	0.7472222222222222	2
micke1990	1	3	1.1594444444444445	2
snoopycrafter	0	1	0.014166666666666666	2
crazyred394	12	8	28.397777777777783	23
PunkyPenguin2000	31	195	7.324166666666667	8
xEgoC	124	10440	199.31638888888892	318
chellybean1223	0	8	0.3819444444444444	3
poopoostinkybum	0	12	0.9205555555555556	3
Syscerie	3	218	4.971388888888889	18
apetrisor7	10	318	21.249999999999996	43
2Gamers	0	1	0.007222222222222222	2
Patstrick	0	29	0.22166666666666668	2
xDeath12	0	1	0.20555555555555555	2
stampyhug	0	0	0.008055555555555555	2
Trogarth33455	96	287	119.64500000000004	84
MAXIE_PAD_69	0	1	0.026944444444444444	2
IRON_ALY	1	2	0.42944444444444446	3
MrTrip	5	19	0.5694444444444444	2
Tigakor	30	864	126.99861111111113	172
Xeral74	3	1	0.5944444444444444	3
Fulmario	4	14	22.40833333333333	15
mary37911	1	1	0.8291666666666668	31
skatechick28	120	1222	139.7461111111111	208
RSralle	0	1	0.027777777777777776	2
Kef_OU	6	86	0.7116666666666667	9
WannaBeNerd	0	0	0.009444444444444445	2
WhatsHerFace	1	24	8.209722222222222	9
ShamePanda	0	1	0.014444444444444444	2
Oldgen	0	2	0.006666666666666667	2
Omnifi	6	186	19.296944444444446	17
Hewgy	0	8	0.21305555555555555	2
Subscribe_Now	0	5	0.03666666666666667	2
7702784447	0	1	0.006388888888888889	2
Pers0n1234	0	1	0.2063888888888889	2
alaskanman321	8	22	4.964166666666666	15
Basilikus	3	66	15.355833333333333	48
Doctor_DTS	18	420	16.144444444444453	73
G0LDxASSASSINx	0	12	0.205	4
antom99	0	0	0.019166666666666665	2
quackattack8	0	0	0.2866666666666666	3
leo_king_lopez	23	1701	32.15277777777776	103
TheYoutubeDude	0	2	0.020555555555555556	4
ItIsAnthony	9	69	6.975555555555555	6
MagikarpLOL123	2	5	0.15944444444444444	3
failure239	11	289	7.8500000000000005	14
LegitCraft27	0	5	0.5886111111111111	4
mooseoh	0	4	0.07	2
Catfood8	3	46	7.394166666666667	10
DaWaffleCaikez	4	15	2.5669444444444447	8
Madman776865fg	81	1327	38.06361111111112	79
Otger92	0	0	0.058611111111111114	2
warfreak1156	0	4	0.06111111111111111	2
xRisana	0	2	0.022222222222222223	2
blakeydog2	0	0	0.49527777777777776	2
jagpag	0	5	0.05	2
Elgindoesthings	2	7	0.6158333333333333	8
Lucrea	0	2	0.03194444444444444	2
masihafg	2	0	0.03972222222222222	2
crinklycracks	0	8	1.5174999999999998	5
AquilaPVP	1	17	0.19333333333333333	6
iTzConnor__	0	8	0.015	2
PleaseDiePie	0	0	0.05	2
cgriffin43	14	994	61.01416666666666	53
Liammcc2477	0	5	0.19166666666666665	5
robiboyz4321	0	3	0.05444444444444445	3
ChewysCraft	4	28	1.455	3
Asura35	0	7	0.3825	3
Takkuso	4	77	5.397222222222222	10
mozartdminor	11	74	15.894444444444444	21
iTz_tino_PvP	0	1	0.016944444444444446	2
dngcynn	1	0	0.07083333333333333	2
tking01	0	1	0.008611111111111111	2
xxMagik_Baconxx	0	5	0.02638888888888889	2
paperluigi987	5	13	0.9263888888888888	3
SkinnyJeanius	0	1	0.015555555555555555	2
Co0pr	1	2	0.89	2
TheAsianTie	1	1	0.09277777777777776	5
maxbest	0	3	0.01972222222222222	2
MontanaMosh	2	8	0.345	2
JVille989	1	3	1.6430555555555555	6
gooo128	28	137	17.946944444444448	33
quarzopowa	0	1	0.7344444444444445	2
Boltbeam	11	754	54.561944444444464	78
bbayani	1	1	0.02861111111111111	2
CdSpikez	0	1	0.009444444444444445	2
Purple_Elephant2	0	0	0.07888888888888888	2
armyking647	0	0	0.034166666666666665	2
vincemibero	2	105	3.415833333333333	13
GLOBLOX11	1	2	3.475833333333333	3
HALO63	0	0	0	1
ThatGuyFTPigs	28	335	30.606666666666666	41
PandoSlando	0	5	0.08027777777777778	2
LizC864	0	1	0.08083333333333333	2
popitoutman	0	2	0.1822222222222222	3
DANNYBOY_WCK	0	1	0.25055555555555553	3
Boardchip	1	12	0.17472222222222222	2
kingtristan	9	181	13.26138888888889	38
Y0DA55	0	2	0.14833333333333334	2
TheGarbanzo	0	1	0.0725	2
JackDaBeastX3	0	121	1.4747222222222223	3
Dannnnnn	28	465	25.093611111111112	47
PorKNinjA98	2	2	0.4086111111111111	4
Zathines	1	16	0.7580555555555556	3
Musimus	0	10	0.07972222222222222	2
MrT3R	2	0	0.24805555555555556	2
muflone99	0	0	0.04388888888888889	2
FailRecruit	0	0	0.0025	2
Peacemaker250	0	1	0.3688888888888889	3
shadows1001	0	0	0.0038888888888888888	2
CactusCoffee	0	0	0.013333333333333334	2
NightKrowe	0	1	0.04694444444444444	2
xH0NEYBABY	0	1	0.06416666666666666	2
connor2444	0	42	5.886666666666667	10
macandcheese7077	3	2	0.49944444444444447	11
Herobrine_lover1	0	3	0.020555555555555556	3
waqlerg	5	16	0.903888888888889	3
amgraham	1	3	0.18166666666666667	2
Godric_The_Great	75	267	74.3277777777778	82
BearVsGaming	0	0	0.042222222222222223	6
001steve	1	3	0.050833333333333335	2
samynn	3	2	6.890833333333334	18
TheSweeps	0	0	0.33166666666666667	2
TeddyBean	0	0	0.0225	2
iMac999	0	2	0.04583333333333334	4
Madagarian	2	2	1.061388888888889	7
A_dish	0	1	0.15583333333333332	3
Carebear_Warfare	0	1	0.049444444444444444	2
Agentred100 (MIHALOP)	0	1	0	0
pausebeef2	0	6	0.042777777777777776	4
MrAwesome1216	0	4	0.10472222222222223	3
jparker25	89	3135	95.25805555555556	171
purplepuff19	0	8	0.25916666666666666	4
PossiblePizzaman	2	74	0.6530555555555556	4
AmethystHive	0	19	0.5175	2
Dr_Chill	0	7	0.3680555555555556	3
willpj3	87	686	54.159444444444425	69
megakaz	1	28	2.891111111111111	5
zeptos2000	0	1	0.012222222222222223	2
SilverTabby	4	679	69.24777777777778	83
SithApprentice4	3	5	4.191944444444444	17
staiger26	51	495	144.77527777777766	103
NizzleDrizzle	0	1	0.24138888888888888	5
xXToochXx	0	15	0.056666666666666664	2
beaversandduks5	0	0	0.13916666666666666	5
Bungoy	5	9	21.65944444444445	44
Fioretticam	0	2	0.12861111111111112	2
barryho	19	72	3.364722222222222	14
crazydude27	0	0	0.018055555555555554	2
fluffysausageman	17	39	4.908333333333334	14
foxygirl9505	0	3	2.6063888888888886	6
kirill1512	0	3	0.8727777777777778	3
EltonZheng1	0	7	0.14333333333333334	2
Assertedhawk	0	6	6.558055555555556	6
Illuminatus666	7	21	3.2608333333333333	6
Jadnn	0	2	0.008888888888888889	2
mrwafflebrainz	0	13	0.14083333333333334	4
Parpidar	6	49	1.3777777777777778	4
NoisyCricket85	8	18	1.2200000000000002	6
koolaid222	0	2	0.26333333333333336	5
0820497	14	179	3.980833333333333	12
Donkeykongfrog	0	3	0.19722222222222222	3
Spiced_Pork	1	5	0.875	3
dirtbro	0	1	0.056666666666666664	2
juam	3	9	0.9161111111111111	3
Dr_hover	42	206	103.50888888888895	129
ollychung	4	23	1.2941666666666667	5
Credan	0	3	0.4775	2
Sollace5791	0	9	0.20166666666666666	3
Konabe	0	12	0.3747222222222223	13
ZachHunt	30	4435	38.71888888888888	143
diosino	6	124	1.0802777777777777	2
XxMcGamerBoyxX	0	5	0.059444444444444446	2
Zwabbe	2	48	20.60388888888889	12
wallace673	4	38	3.2494444444444444	8
Jack_Irick	0	8	0.1622222222222222	5
WafflesX10	11	201	20.77472222222222	20
Kory86Jr	0	2	0.38666666666666666	2
GeeZeuSs	6	6	1.5338888888888889	7
Desynchronized	6	520	36.933055555555555	35
Liamski_Inferno	0	0	0.0016666666666666668	2
DocAwesomeGames	0	34	0.43	5
ACsBitch	1	28	0.40055555555555555	4
Killalime	0	1	0.06027777777777778	2
ckno9	1	1	0.7644444444444445	2
tacnyan5534	2	16	0.9791666666666665	8
Haawhaaw	0	0	0.034166666666666665	2
burnyou451	1	9	3.5211111111111113	6
SoundkidLTS	0	5	0.0961111111111111	2
_DeltaNinja_	0	7	0.10333333333333333	2
Spartacus83GT	0	0	0.0030555555555555557	2
Draeren	13	1238	16.56833333333333	28
Vicky703	0	0	0.16277777777777777	10
malavearNCR	0	0	0.0019444444444444444	2
123sgt	13	165	10.755555555555558	13
Domisboss	2	75	0.4341666666666667	6
cthunder77	0	5	0.075	4
asowell123	0	0	0.03388888888888889	2
Mrgirraffe	0	66	4.196388888888889	11
titanius_tg	0	1	0.015555555555555555	2
KueFox	0	0	0.034166666666666665	2
Studmuffin18	0	0	0	1
r31crusher	0	0	0.007500000000000001	3
zubair130	0	0	0.03222222222222222	2
kyle4972	0	3	0.11694444444444445	2
nataliekramm	78	26	24.98916666666667	22
Ragrose	0	0	0.185	2
kenny1004	8	1520	54.895833333333336	54
aGuyNamdJesus	0	9	0.5266666666666667	3
ReaperZer07	5	0	4.596666666666667	3
SaintsFan123456	0	6	0.16166666666666665	2
Danifumi	34	175	55.367500000000014	92
Pinkamena_Pie	3	128	9.063611111111111	18
AshishJoshep	0	1	0.0038888888888888888	2
SweatyAardark12	1	139	1.135	7
maxen175	3	8	0.23055555555555557	2
heartxjess	0	3	0.030555555555555555	2
TheDexName	0	0	0.06666666666666667	2
assumingrain	2	7	0.09166666666666666	2
hichagof	4	3	0.2227777777777778	5
zombiejesus0501	6	53	2.7169444444444446	12
ScootsiePootsie	1	1	0.06027777777777778	2
zx223	0	7	0.058888888888888886	2
Ruve	0	1	0.6277777777777778	2
S3aTown	0	3	0.026944444444444444	2
hockeydragon10	7	63	4.3374999999999995	15
midobim	9	261	43.08777777777778	32
steven9720	4	139	13.94888888888889	28
shanekraft	7	34	8.52111111111111	9
Irving_Shabot	0	2	0.09888888888888889	2
teentech101	0	3	0.06	2
Noobakhin_Tom	8	15	7.505277777777779	26
smitskoen	9	4	2.0538888888888884	5
tuskyhoot	27	300	47.92138888888889	71
Tempesta2003	0	0	0.034722222222222224	2
Quicksilver991	0	15	0.3972222222222222	2
terminator51229	0	1	0.2088888888888889	2
CovertOddity	0	1	0.0375	2
SIKT3MPZ	0	0	0.01361111111111111	2
dudecat	0	2	0.10416666666666667	3
BADBIBLE1	2	6	1.4205555555555556	3
altarianite	0	0	0.026944444444444444	3
BlueDolphin135	5	88	0.8816666666666667	2
PeachyPeach_	0	0	0.04388888888888889	2
Marley_S_2231	0	4	0.020833333333333332	2
emeradam001	0	21	0.10694444444444444	6
Alle946	1	12	1.732222222222222	4
Matthew_McNugget	25	73	38.78777777777778	8
Smithtistics	1	294	8.118055555555557	17
mcshmeggy	0	13	0.18555555555555556	2
MissEmeraldLily	111	8211	126.82250000000002	565
slaxy123	0	59	0.6352777777777777	3
phul	1	4	0.09888888888888889	3
awesomelittleman	0	0	0.015277777777777777	2
Tommayyyyy	0	1	0.006944444444444444	2
Gabuu	0	1	0.01611111111111111	2
Mister_Sinister	1	15	0.48888888888888893	3
Fischerman64	2	26	1.5091666666666668	11
CelticsKnight	0	5	0.4275	2
TPPW79	1	5	0.305	2
rmoriarty	0	4	0.05111111111111111	3
Bubba195	0	2	0.09472222222222222	3
Jacofalltrades	147	36180	752.4133333333335	739
1010lukas	5	8	0.34	2
Clovicks	0	4	0.20222222222222225	4
MRdeadwolf	45	401	52.141666666666666	90
ricky1269	2	6	0.6952777777777778	5
minichet	3	3	1.1869444444444444	2
TylerTimoJ	0	5	0.09305555555555556	2
DontSass	0	1	0.023055555555555555	2
TheCrafterGames	0	8	0.020277777777777777	2
cherrybongos4499	9	140	1.968611111111111	6
TheCuddler	1	7	0.6469444444444444	7
peopleofwar	6	4142	119.65999999999998	134
nathan1to10	23	61	16.020000000000003	28
ElBeefCake	26	449	21.31027777777777	73
powrboi	51	266	34.346944444444446	46
tlcarter2012	16	692	28.323055555555555	73
Mcwoahs	1	1	0.3475	2
Jellysworth	3	90	4.423333333333334	8
kmgt08	0	3	0.19527777777777777	2
mat657	41	68	32.05416666666666	19
Silverfish211	15	61	1.9547222222222222	10
bontrose	76	6026	291.3869444444443	661
nikolas124	14	679	45.914166666666674	58
EAGLEEYE622	0	12	0.08527777777777777	2
Vohzd	1	30	0.25194444444444447	2
Yogurt71	0	1	0.009444444444444445	2
HomelessFooser	1	0	0.12638888888888888	2
magiickoalaa	1	2	0.2575	3
Cameron211200	3	22	0.4875	3
Oldskoolike	1	95	0.638888888888889	8
JMAC2045	0	0	0.017777777777777778	2
Jerbdoe	31	458	276.1252777777777	357
CityPony	10	74	29.234444444444446	25
Neganti	1	1	1.3819444444444444	5
Quote29	1	1	0.07972222222222222	3
blacjak124	104	761	45.23138888888888	68
TheCroppenator	60	3606	124.54138888888892	176
Tackleterry	1	181	18.862222222222222	9
necrodoom	5	111	0.9391666666666667	2
cookkkie	0	26	0.4866666666666667	9
Fanheater	0	10	0.9725	3
Durza	0	0	0	1
willy13pz	0	22	0.37694444444444447	2
Youri_Does_MC	0	0	0.035833333333333335	2
broncogolfer08	0	0	0	1
GrandPoppaPurp	0	5	0.17444444444444446	3
connman1234d	0	0	0.33916666666666667	2
bdouble1	18	284	103.16333333333328	111
Maestro_Nave	0	8	0.11916666666666667	3
Exileosi	7	1	2.3494444444444444	5
LBd_joker	6	4	2.2327777777777778	15
ChickenFinger303	1	16	0.788888888888889	7
PPsharker	5	34	5.594166666666666	13
JonasRytter	1	4	0.18722222222222223	2
Healzforfood	0	4	4.578611111111111	5
boxinsideabox	0	30	0.4841666666666667	2
